,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
150,33,admin.,single,university.degree,no,yes,no,cellular,jun,thu,182,1,-33,1,nonexistent,-1.2233867748149896,93.5413658996613,-39.274776267255454,0.8575895533725453,4992.97381492985,no
151,unknown,admin.,married,unknown,no,yes,no,cellular,nov,thu,149,0,1266,1,failure,-3.290591583695321,93.23299133306845,-31.75854039649323,0.7148779093024635,5012.000543416713,no
152,40,admin.,unknown,unknown,no,yes,no,cellular,aug,tue,259,2,419,1,nonexistent,-1.428213706925172,93.8336536477217,-34.41716968992885,0.7421796081977343,4993.771036946756,yes
153,unknown,technician,single,unknown,no,yes,no,cellular,nov,thu,344,1,1353,-1,nonexistent,-1.1051537880021862,94.67541864286677,-44.88293329660348,0.8524646972826123,4960.502975900274,no
154,64,admin.,single,unknown,unknown,unknown,no,cellular,may,wed,628,3,378,1,nonexistent,-2.2857471925689774,93.65871300723492,-36.84252847519063,0.6510336589964163,5015.39769970817,yes
155,42,services,single,unknown,unknown,unknown,no,cellular,sep,wed,197,2,1084,0,nonexistent,-3.160731419198024,92.93086587885819,-28.2054179398848,0.6471892082455052,5007.877570954637,no
156,35,admin.,married,unknown,no,yes,no,cellular,aug,wed,424,1,678,0,nonexistent,-3.332705011741661,92.42482836071653,-24.37241758596734,0.6635022237139209,5033.286652879761,yes
157,34,retired,single,professional.course,no,no,no,cellular,may,tue,74,2,194,3,failure,-2.808128049474016,92.68809720411889,-35.03666817159897,0.7266061243026574,5034.407303949848,no
158,54,management,married,basic.9y,no,no,no,cellular,nov,thu,1910,2,309,2,failure,-1.1971978674033719,94.11945558287859,-40.803102744586255,0.8731509411259772,4978.973962969796,no
159,29,unemployed,married,unknown,no,yes,unknown,cellular,jul,thu,46,2,1383,1,failure,-2.327934202064681,93.41502620754419,-31.40625301822152,0.66324912608133,4993.631282041273,no
160,unknown,technician,single,unknown,no,no,no,cellular,aug,fri,28,1,448,1,failure,-3.269811668665752,93.17939460300218,-32.319739556930664,0.6536043259980363,5020.600185243855,no
161,unknown,retired,married,unknown,unknown,yes,no,cellular,nov,tue,300,3,541,1,failure,-1.5406613777026799,93.83538686788717,-40.036917652127585,0.8420243939903634,4986.729884691149,no
162,31,services,single,unknown,no,yes,no,cellular,jun,tue,51,2,1684,0,nonexistent,-1.8520678803390134,93.20056329054928,-35.37547474975064,0.7537518703925619,5000.866390856461,no
163,34,student,single,unknown,unknown,yes,no,cellular,nov,tue,499,4,1409,0,nonexistent,-3.3794070261233022,91.8509633073849,-27.319118095942372,0.711908992327507,5041.000649535252,no
164,28,blue-collar,married,unknown,no,yes,no,cellular,aug,tue,38,3,1200,0,nonexistent,-2.0484256745110914,93.38162744283089,-33.25034344312372,0.6628931678479617,5010.844031854244,no
165,unknown,management,single,unknown,unknown,no,no,cellular,sep,tue,246,3,1237,0,nonexistent,-1.1609718432753389,93.66143091034574,-35.997309597675525,0.8277132297603723,4982.316860800369,yes
166,37,management,single,basic.9y,no,yes,no,cellular,nov,wed,186,1,1171,1,nonexistent,-1.8066700504663231,93.04698080091141,-36.086514139164834,0.7044207932836737,5013.513836701444,yes
167,49,blue-collar,married,unknown,no,yes,no,cellular,jun,fri,390,0,1191,-1,nonexistent,-1.1115212314753382,94.4837597605514,-44.80407323765749,0.7050540937095735,4991.0353564121515,yes
168,unknown,admin.,single,unknown,no,yes,no,cellular,aug,wed,249,0,674,1,failure,-1.1863849014979415,93.57513494555897,-34.9547957324195,0.7133469713412556,5002.195552718476,yes
169,unknown,admin.,single,university.degree,unknown,yes,no,cellular,aug,mon,1481,4,-1,2,failure,-2.937219739788633,93.08049600176794,-29.383242690439737,0.6528843251578889,5017.072074971715,no
170,60,admin.,single,unknown,unknown,yes,no,cellular,nov,fri,355,5,1235,0,nonexistent,-1.8491332461018977,92.96397648701704,-33.79789772660077,0.9010155743456407,5005.316221985381,no
171,23,retired,married,university.degree,no,yes,no,cellular,jun,thu,150,2,-96,1,nonexistent,-1.1007432318635026,94.6702478520854,-43.83525537927318,0.7632298830153371,4975.999346224676,yes
172,25,technician,single,university.degree,no,no,no,cellular,may,thu,411,2,210,3,failure,-2.9591309019774537,92.9797198369292,-33.62147918722026,0.6800420914562401,5015.689284690664,yes
173,29,admin.,single,professional.course,no,no,no,cellular,may,tue,257,0,285,0,failure,-2.2241822086378544,93.59720594218304,-34.11054328415644,0.6350559502435558,5016.951018849679,yes
174,86,retired,married,unknown,no,no,no,cellular,aug,tue,110,4,-119,3,failure,-2.968198761469315,93.23591212739464,-34.1775620756247,0.8273263742837647,5007.481164875081,no
175,unknown,admin.,unknown,unknown,no,yes,no,cellular,may,mon,763,1,788,0,nonexistent,-3.2963729663814205,92.28559006612595,-28.32300486619666,0.657517487377321,5037.366159006613,yes
176,39,admin.,married,unknown,unknown,yes,no,cellular,may,fri,341,4,558,0,nonexistent,-1.843223828612608,93.01526401468965,-36.06291604209095,0.7763335622913178,5002.870877751454,yes
177,31,management,single,basic.9y,no,no,no,cellular,may,mon,198,3,999,1,failure,-1.1832523155569699,93.50158519675696,-40.984628763293415,0.8683228776426164,4986.520128581936,yes
178,25,blue-collar,married,unknown,no,unknown,no,cellular,sep,wed,269,2,1302,-1,nonexistent,-1.1000068885085552,95.18254797518773,-49.896557589635066,1.0461192503466694,4943.021007389598,yes
179,unknown,retired,unknown,unknown,unknown,unknown,no,cellular,may,tue,159,4,791,1,nonexistent,-1.4593399346484959,93.72204167045211,-37.75416980626983,0.7378103989436842,4996.354728996666,yes
180,unknown,admin.,unknown,university.degree,unknown,no,no,cellular,nov,wed,183,3,1005,1,failure,-2.945332328578646,93.24310277784623,-33.12125059731386,0.929194308712926,4993.116358780629,no
181,47,blue-collar,unknown,unknown,unknown,yes,no,cellular,nov,thu,112,1,320,2,failure,-1.4528430023356402,93.36784207697708,-33.99217689128924,0.7432297185611503,4990.8313702012365,no
182,51,self-employed,unknown,professional.course,no,yes,no,cellular,aug,tue,6,0,855,1,failure,-2.5836235097798053,93.43805864024041,-33.850093720714,0.8459700460788802,4999.7182479721105,no
183,46,blue-collar,unknown,unknown,no,no,no,cellular,aug,tue,456,2,329,2,success,-1.3397027926194651,94.17767314989605,-41.010558377118585,0.8486719589761776,4984.000251747823,yes
184,72,admin.,married,university.degree,unknown,yes,no,cellular,nov,fri,287,0,-409,2,success,-3.0948705084384724,93.04299638980979,-32.57713932120271,0.6950258420130302,5015.151240570153,yes
185,52,services,married,professional.course,no,yes,no,cellular,jun,tue,52,2,668,-1,nonexistent,-3.3791286367430953,92.43160534373446,-25.101741076419856,0.6385461029445176,5038.9682950037395,no
186,unknown,retired,married,unknown,no,yes,yes,cellular,sep,mon,409,2,1052,1,nonexistent,-1.4110772826242157,94.04233996161777,-36.431721933423184,0.912537694135763,4988.390569675364,yes
187,unknown,housemaid,single,basic.6y,no,yes,no,cellular,sep,tue,164,5,613,1,failure,-1.1013912153579297,94.54347552098662,-36.86266832121903,0.6548918060127739,4978.43725167334,no
188,71,unemployed,single,unknown,unknown,yes,no,cellular,may,mon,311,3,8,1,nonexistent,-3.1427101061288365,92.36931186140328,-28.90344486515932,0.6583697867558754,5021.544666549001,yes
189,35,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,mon,213,-1,1180,0,nonexistent,-1.5232268253108903,94.19819288155078,-39.454650227941436,0.8422529194021076,4991.523667652554,yes
190,unknown,admin.,single,basic.9y,unknown,yes,no,cellular,nov,thu,508,5,614,0,nonexistent,-2.078282609357867,93.2483441317226,-37.64962355159532,0.8983716729486267,4995.799540767658,no
191,59,admin.,married,university.degree,unknown,unknown,no,cellular,nov,wed,90,4,1684,0,failure,-2.5713032558533278,93.23759075598579,-39.606388759349855,0.7631590788795116,5015.55056324033,no
192,30,admin.,married,university.degree,unknown,no,no,cellular,jul,tue,762,2,1554,-1,nonexistent,-2.6748160781412773,93.30860270151304,-30.253733518177462,0.6548656194869796,5012.64482885966,yes
193,30,self-employed,unknown,university.degree,unknown,no,no,cellular,jul,wed,312,3,663,0,nonexistent,-1.5757937461806453,94.10438164060083,-43.708632313614814,0.8745092257458312,5001.446922559726,yes
194,37,self-employed,single,professional.course,no,yes,no,cellular,jun,thu,286,1,987,1,nonexistent,-3.238382255623878,93.09815257319278,-33.61465841521882,0.7687903710807606,5004.945705896795,yes
195,36,student,unknown,unknown,no,unknown,no,cellular,nov,thu,122,1,504,2,failure,-3.098236998676738,92.84998769250709,-29.548780168172655,0.6473621544426523,5025.800731019286,no
196,28,housemaid,married,university.degree,no,yes,yes,cellular,jul,tue,99,2,1262,0,failure,-2.7514571002872015,93.02617857204395,-27.850319929788977,0.6860925318150771,5008.476139609055,no
197,35,student,single,unknown,no,yes,no,cellular,jul,tue,233,3,623,1,nonexistent,-1.1057857367431638,94.98829764756601,-49.31606186699953,0.9731963719902645,4980.067936264901,no
198,71,admin.,married,university.degree,no,no,no,cellular,sep,tue,190,2,140,0,nonexistent,-1.1745260509792135,93.72795614392625,-35.94623158394927,0.7581604266634264,4985.881800432501,yes
199,46,unemployed,single,unknown,no,no,no,cellular,jul,thu,258,2,451,2,nonexistent,-1.5501563401864782,93.82202093185087,-41.28092569168044,0.7407077205806535,4996.949545061253,yes
200,70,blue-collar,married,high.school,no,yes,no,cellular,sep,thu,62,0,453,3,failure,-1.184932710337253,93.47809558999694,-35.35664910290277,1.0271920814482511,4975.656678691383,no
201,41,admin.,married,basic.4y,unknown,yes,no,cellular,nov,tue,259,3,1045,1,nonexistent,-1.6414871754793592,93.47458939351804,-35.904014609864454,0.6470205098605417,5006.050171230827,yes
202,42,admin.,single,high.school,no,yes,no,cellular,nov,mon,179,3,478,0,nonexistent,-1.2581974944111711,93.52683580033809,-37.18798003666535,0.703948457567692,4998.7579312962,yes
203,35,retired,unknown,university.degree,unknown,no,no,cellular,nov,wed,377,5,442,0,nonexistent,-3.219759005685326,92.50861394771431,-30.084014568751297,0.6988492755538562,5027.510840163014,yes
204,28,management,unknown,unknown,no,no,no,cellular,may,fri,61,0,866,2,failure,-3.399424695815485,91.87884327868554,-23.26154728083458,0.6354837722200087,5058.163545636099,yes
205,51,retired,married,professional.course,no,no,no,cellular,aug,mon,98,1,167,3,failure,-2.1255500676352383,93.42917695218884,-39.309271559062815,0.9078046957583773,5004.756734040935,no
206,39,student,unknown,professional.course,no,yes,no,cellular,aug,mon,210,1,1576,-1,nonexistent,-1.2933012028469246,93.98772572649511,-40.57837795435456,0.7761978909452888,4991.642042449639,yes
207,26,blue-collar,unknown,high.school,no,yes,no,cellular,jun,tue,266,1,1830,-1,nonexistent,-1.354700747016155,93.81234786404792,-36.71914296481091,0.7112887212562976,4990.082041430331,no
208,58,self-employed,single,unknown,no,no,no,cellular,may,thu,427,2,1092,1,nonexistent,-1.1898799205215984,93.67386185095111,-38.556316452673755,0.6607043382680644,5006.4705405376,yes
209,68,blue-collar,married,unknown,no,no,no,cellular,nov,fri,418,4,914,1,failure,-1.8314698049083098,93.5668621155266,-35.62018677681671,0.8961672151546172,4981.313839339955,no
210,32,admin.,unknown,unknown,no,yes,no,cellular,aug,mon,1372,2,289,0,nonexistent,-2.4419411387912153,93.57742120220868,-40.95742167373227,0.9219588358872528,4994.633860209456,yes
211,37,blue-collar,unknown,unknown,unknown,no,no,cellular,jul,tue,84,0,720,0,nonexistent,-2.510747065351013,93.35341588165696,-31.559843082076796,0.6491591602653259,5012.035750755695,yes
212,unknown,services,unknown,professional.course,unknown,yes,no,cellular,aug,wed,137,4,21,3,failure,-1.1040226681446366,94.66954411963843,-46.08754487014592,0.9541416863742955,4967.6925678281395,yes
213,21,blue-collar,single,unknown,no,yes,no,cellular,nov,thu,101,2,803,0,nonexistent,-2.0862102713249904,93.93435459203337,-41.09580463644646,0.825171278152997,5000.293293403249,no
214,47,student,single,unknown,no,no,no,cellular,nov,tue,79,1,991,0,nonexistent,-2.6896078028772825,93.34933105628893,-32.69061699254918,0.727259432294338,5007.1995908188765,no
215,22,technician,married,university.degree,no,unknown,no,cellular,jun,tue,170,3,632,2,nonexistent,-2.056863958654195,93.83868115209168,-38.274130002638216,0.6634511194234307,5004.4828599069,yes
216,38,retired,single,university.degree,unknown,no,no,cellular,may,thu,213,0,-85,1,success,-1.159061890524157,94.16717070256989,-43.13074963661998,0.6970047731124758,4983.367642283189,yes
217,46,admin.,unknown,professional.course,no,no,no,cellular,nov,thu,568,3,41,1,nonexistent,-2.2018636302661863,93.34306081168359,-36.3399505392868,0.8149953036353882,5002.363436980889,yes
218,23,blue-collar,unknown,unknown,no,no,no,cellular,nov,wed,309,-1,598,1,nonexistent,-3.1795548575029415,92.47408317961293,-28.547082296069988,0.6779028818801387,5027.850514219693,yes
219,23,admin.,divorced,unknown,no,yes,no,cellular,sep,tue,316,2,1415,0,nonexistent,-1.1996537145569364,93.36905513256721,-33.610854207624755,0.7785775997026887,4988.746688290255,yes
220,unknown,admin.,unknown,basic.4y,no,yes,no,cellular,may,fri,1243,2,551,1,failure,-2.993624807547711,92.63046848039964,-31.038446681844007,0.6343263011136334,5046.472862287427,yes
221,43,unemployed,unknown,unknown,unknown,yes,no,cellular,jul,tue,183,1,659,1,failure,-1.1017900546147388,94.47808474131956,-48.67685966383687,1.0145019106015225,4963.802201862437,no
222,25,unemployed,married,basic.4y,no,yes,no,cellular,jul,mon,78,2,782,1,nonexistent,-1.635445117562904,93.93085227322179,-39.5436075564194,0.7774307221936768,5000.493726073323,no
223,unknown,technician,divorced,unknown,unknown,no,no,cellular,sep,tue,378,0,271,2,failure,-1.1750551800041054,93.69042900957709,-38.47714246458191,0.80031165930232,4985.070543049302,yes
224,37,admin.,unknown,unknown,no,yes,no,cellular,aug,fri,249,2,762,-1,nonexistent,-1.1007502569928462,95.00339959733094,-49.41485833325014,0.885066167932357,4972.591801208569,yes
225,24,admin.,divorced,high.school,no,yes,no,cellular,jul,mon,243,1,601,3,failure,-1.1001536644058074,94.95434924056998,-50.083200155354774,0.9044668256642622,4966.432723250043,no
226,24,housemaid,single,university.degree,no,no,no,cellular,nov,wed,451,4,-266,1,success,-1.122908669377245,93.98133100042135,-41.231530464330085,0.7153733710858431,4990.233720319617,yes
227,unknown,retired,married,university.degree,no,yes,no,cellular,may,tue,265,7,805,0,failure,-1.1856091058710754,94.3760110828039,-44.55408208577771,0.9955662828187974,4983.779413328073,no
228,44,admin.,married,high.school,unknown,no,no,cellular,jul,tue,134,2,-31,3,failure,-1.1001604293972713,95.47695677791283,-51.9488297875139,0.9340498883014741,4960.206798789542,no
229,32,admin.,single,university.degree,no,yes,no,cellular,may,mon,499,3,1164,0,nonexistent,-1.8322865097557475,93.34005375406879,-35.24267040637057,0.6851927810614717,5008.656143881042,yes
230,40,unemployed,married,basic.6y,no,yes,no,cellular,nov,tue,573,1,297,1,failure,-1.3543780392380382,93.34244535938424,-35.10167042472776,0.6440905904774364,5007.785255179087,yes
231,unknown,retired,single,university.degree,no,yes,no,cellular,may,mon,98,1,217,1,failure,-2.8714521558531043,93.10399294318387,-32.108252773966754,0.6695662762411677,5022.330989465432,no
232,36,admin.,married,university.degree,no,unknown,no,cellular,jul,wed,930,4,-114,2,success,-1.1160597512955515,94.13031174757855,-40.25548843913562,0.8236637895679653,4976.74676362207,yes
233,unknown,unemployed,single,unknown,no,yes,no,cellular,may,thu,198,3,57,3,failure,-1.1963828587914027,94.12525383626668,-40.04689344357247,0.6537847610247511,4988.103820291643,no
234,58,technician,single,university.degree,no,no,no,cellular,jun,wed,1029,1,1222,0,nonexistent,-2.7888980842190665,92.97109440485602,-33.91791407613653,0.7094246210188265,5013.105237364085,yes
235,38,admin.,married,unknown,no,yes,no,cellular,sep,tue,1036,-1,798,1,nonexistent,-1.468054619843545,93.77124365987375,-34.57692679858949,0.8150949716906322,4980.977067929798,yes
236,27,technician,married,professional.course,no,yes,no,cellular,jun,fri,779,4,654,2,failure,-2.975592513125783,93.031612120259,-33.085744701418385,0.6416663340990721,5022.539911736407,yes
237,47,blue-collar,married,unknown,unknown,yes,no,cellular,sep,tue,159,3,1112,-1,nonexistent,-1.689799944436454,93.28287963003577,-31.67339486091086,0.6618133446651421,5008.1264377666375,yes
238,76,retired,single,unknown,no,no,no,cellular,jul,thu,213,3,978,-1,nonexistent,-3.3988485379250575,92.0604387092433,-19.355013007970783,0.6346450269660195,5038.518007202496,yes
239,42,retired,single,unknown,no,no,no,cellular,jun,tue,163,5,1004,2,failure,-2.606267743790759,92.96104647227816,-27.887127164712368,0.6486275081733357,5012.595649024739,no
240,30,admin.,divorced,high.school,unknown,no,no,cellular,aug,tue,171,1,567,1,failure,-3.341833757180946,92.58257961989425,-29.12732482303101,0.6792484471239,5024.379642529271,no
241,45,services,married,unknown,unknown,no,no,cellular,jul,tue,208,3,982,1,failure,-1.1000420692453368,95.7769797362684,-53.106297133153305,1.0294462904347388,4957.9601887230865,yes
242,33,blue-collar,married,university.degree,no,yes,no,cellular,jun,thu,234,1,1026,1,failure,-2.7182970139166716,93.11194962171014,-34.2697440001931,0.65229689553286,5015.13927524207,yes
243,unknown,retired,married,unknown,no,unknown,no,cellular,sep,tue,290,2,1047,0,nonexistent,-1.3403137882387615,93.9004973015668,-38.16189663026419,0.8640009106516122,4989.075530083856,yes
